"codeID","code","selfirst","seltext","selend","fileID"
142,"identification of target-population",48809,"9.3. realizar levantamento da população de jovens e adultos fora da escola, a partir dos 18 anos de idade, com vistas à implantação diversificada de políticas públicas, em parceria com órgãos competentes, no prazo de dois anos de vigência deste PEE-MS; ",49062,77
88,"promote learning in right age",49064,"9.4. assegurar a oferta gratuita da EJA a todos que não tiveram acesso à educação básica na idade própria, utilizando-se, também, da educação a distância, na vigência do PEE-MS;  ",49243,77
142,"identification of target-population",49390,"9.6. implementar estudos e pesquisas sobre a população da EJA, em parceria com as IES públicas e fóruns de educação, para subsidiar as políticas para essa modalidade, a partir da vigência deste PEE;  ",49590,77
112,"social equality/assistence program",49591,"9.7. apoiar e acompanhar o programa nacional de transferência de renda para jovens e adultos que frequentarem regularmente as aulas e apresentarem rendimento escolar em cursos de alfabetização;  ",49786,77
68,"partnership with private institutions",78446,"16.1. planejar e oferecer, em parceria com as IES públicas e privadas, cursos presenciais e/ou a distância, em calendários diferenciados, que facilitem e garantam, aos(às) docentes em exercício, a formação continuada nas diversas áreas de ensino, a partir do primeiro ano de vigência do PEE-MS;  ",78742,77
11,"partnership with public institutions",78446,"16.1. planejar e oferecer, em parceria com as IES públicas e privadas, cursos presenciais e/ou a distância, em calendários diferenciados, que facilitem e garantam, aos(às) docentes em exercício, a formação continuada nas diversas áreas de ensino, a partir do primeiro ano de vigência do PEE-MS;  ",78742,77
68,"partnership with private institutions",78743,"16.2. articular com as  IES públicas e privadas a oferta, na sede e/ou fora dela, de cursos de formação continuada, presenciais e/ou a distância, com calendários diferenciados, para educação especial, gestão escolar, educação de jovens e adultos, educação infantil, educação escolar indígena, educação no campo, educação escolar quilombola e educação e gênero, a partir do primeiro ano de vigência do PEE-MS;  ",79153,77
112,"social equality/assistence program",50036,"9.9. promover ações de atendimento aos(às) estudantes da educação de jovens e adultos por meio de programas suplementares de transporte, alimentação e saúde, em articulação com as áreas de saúde e de assistência social, na vigência do PEE-MS;  ",50280,77
119,"meet education demand",50281,"9.10. assegurar a oferta da EJA, nas etapas do ensino fundamental e do ensino médio, às pessoas privadas de liberdade nos estabelecimentos penais, garantindo formação específica dos(as) professores(as) e a utilização inclusive da educação a distância, até 2019;  ",50544,77
33,"trainning courses",50545,"9.11. realizar formação continuada dos(as) professores(as) de EJA, incentivando a permanência desses profissionais nessa modalidade;  ",50679,77
117,"provide financial resources",50680,"9.12. desenvolver e apoiar, técnica e financeiramente, projetos inovadores de EJA, com a utilização da educação a distância, que atendam às necessidades específicas desses(as) estudantes, em parceria com instituições da sociedade civil organizada, na vigência do PEE-MS;   ",50953,77
68,"partnership with private institutions",50954,"9.13. promover a articulação com empresas públicas e privadas para oferta das ações de alfabetização e programas permanentes de EJA nessas empresas, com o apoio das tecnologias de informação e comunicação e da educação a distância e a flexibilidade na oferta de acordo com o ritmo do(a) estudante, no prazo de dois anos de vigência deste PEE; ",51297,77
11,"partnership with public institutions",50954,"9.13. promover a articulação com empresas públicas e privadas para oferta das ações de alfabetização e programas permanentes de EJA nessas empresas, com o apoio das tecnologias de informação e comunicação e da educação a distância e a flexibilidade na oferta de acordo com o ritmo do(a) estudante, no prazo de dois anos de vigência deste PEE; ",51297,77
119,"meet education demand",51494,"9.15. oferecer cursos de EJA em horários alternativos, de acordo com a demanda local, de forma que os(as) estudantes possam retomar e prosseguir os seus estudos; ",51656,77
50,"external assessments",51657,"9.16. exercer, continuamente, controle social e fiscalização sobre a qualidade dos cursos de EJA, por meio de avaliação institucional interna e externa;  ",51811,77
143,"establish quality parameters",51812,"9.17. estabelecer padrões mínimos de qualidade para os cursos de EJA, nas etapas do ensino fundamental e do ensino médio, no prazo de dois anos de vigência deste PEE-MS; ",51982,77
123,"develop mechanism for school permance",51983,"9.18. acompanhar e monitorar o acesso e a permanência dos jovens e adultos nos cursos de EJA, nas etapas do ensino fundamental e do ensino médio;  ",52130,77
128,"reestructuring learning content",52448,"9.21. promover cursos específicos para a oferta de cursos de EJA aos idosos, com currículos e metodologias diferenciadas, elaborados em parcerias com as instituições de educação superior, bem como material didático adequado e aulas de tecnologias, a partir da vigência deste PEE. ",52728,77
98,"assess education quality",52131,"9.19. fomentar, na vigência do PEE-MS, o acesso dos(as) estudantes de EJA ao ensino superior, por meio de políticas de apoio;  
9.20. utilizar os recursos e metodologias da educação a distância, atendendo os padrões de qualidade e a legislação vigente, na oferta de cursos de EJA, a partir da vigência deste PEE-MS; ",52447,77
144,"promote student graduation",52756,"10.1 implementar os programas de jovens e adultos do ensino fundamental, oferecendo no mesmo espaço, a formação profissional inicial, com estímulo à conclusão dessa etapa, em parceria com a comunidade local e instituições que atuam no mundo do trabalho, a partir da vigência deste PEE-MS; ",53045,77
33,"trainning courses",53459,"10.3 	promover formação inicial de docentes para atuação nos cursos de EJA integrada à educação profissional, na vigência do PEE-MS;  
10.4 realizar cursos presenciais e a distância de formação continuada aos docentes que atuam na educação de jovens e adultos integrada à educação profissional, a partir do segundo ano de vigência deste PEE;  ",53802,77
117,"provide financial resources",53803,"10.5 prover as escolas que oferecem EJA com condições materiais, infraestrutura adequada e recursos financeiros, que subsidiem a execução de programas específicos, até o terceiro ano de vigência do PEE-MS;  ",54010,77
108,"physical school infrastructure",53803,"10.5 prover as escolas que oferecem EJA com condições materiais, infraestrutura adequada e recursos financeiros, que subsidiem a execução de programas específicos, até o terceiro ano de vigência do PEE-MS;  ",54010,77
119,"meet education demand",54011,"10.6 expandir, na vigência do PEE-MS, as matrículas na educação de jovens e adultos, de modo a articular a formação inicial e continuada de trabalhadores(as) com a educação profissional, objetivando a elevação do nível de escolaridade do(a) trabalhador(a);  
10.7 ampliar a oferta de cursos de EJA, nas etapas dos ensinos fundamental e médio, integrado com a educação profissional, incluindo jovens e adultos com deficiência e baixo nível de escolaridade, a partir  da vigência deste PEE;   ",54502,77
128,"reestructuring learning content",54503,"10.8  organizar, em parceria com as universidades, currículos diversificados para a EJA, nas etapas dos ensinos fundamental e médio, voltados à formação do cidadão para o trabalho, ciência, tecnologia e cultura, respeitadas as normas educacionais vigentes e considerados os saberes dos(as) estudantes trabalhadores(as), a partir do segundo ano de vigência deste PEE-MS;  ",54874,77
18,"production of learning contents",54875,"10.9 fomentar e assegurar, em parceria com as universidades, a produção de material didático, o desenvolvimento de currículos e metodologias específicas, os instrumentos de avaliação e o acesso a equipamentos e laboratórios das redes públicas que oferecem EJA integrada à educação profissional, na vigência deste PEE;  ",55194,77
112,"social equality/assistence program",55195,"10.10 participar do programa nacional de assistência ao(à) estudante, com a promoção de ações de assistência social, financeira e de apoio psicopedagógico que contribuam para garantir o acesso, a permanência, a aprendizagem e a conclusão com êxito da educação de jovens e adultos integrada à educação profissional, a partir do segundo ano de vigência do PEE-MS.  ",55558,77
11,"partnership with public institutions",55887,"11.1. estabelecer parcerias com a rede federal de ensino para o desenvolvimento da educação profissional técnica de nível médio, com vistas à expansão de matrículas, a partir do primeiro ano de vigência deste PEE; ",56101,77
119,"meet education demand",56102,"11.2. expandir a oferta da educação profissional técnica de nível médio na rede pública estadual de ensino, por meio de cursos voltados às demandas regionais, a partir da vigência do PEE-MS;  ",56294,77
90,"promote democratic/public participation",56295,"11.3. oferecer cursos de educação profissional técnica de nível médio, na modalidade educação a distância, com a finalidade de ampliar a oferta e democratizar o acesso à educação profissional pública e gratuita, com padrão de qualidade, a partir do primeiro ano de vigência deste PEE;  ",56581,77
143,"establish quality parameters",56919,"11.5. implantar programa de avaliação da qualidade da educação profissional técnica de nível médio nas instituições integrantes do Sistema Estadual de Ensino, até o segundo ano de vigência do 
	PEE-MS; 	 ",57123,77
112,"social equality/assistence program",57124,"11.6. oferecer cursos de ensino médio gratuito integrado à educação profissional para as populações do campo, comunidades indígenas e quilombolas, povos das águas e para a educação especial, por meio de projetos específicos, incluindo a educação a distância, com vistas a atender os interesses e as necessidades dessas populações, a partir do primeiro ano de vigência deste PEE; ",57503,77
144,"promote student graduation",57504,"11.7. elevar, gradualmente, para 90% a taxa média de concluintes dos cursos de educação profissional técnica de nível médio das redes públicas de ensino, até o final da vigência deste PEE;  ",57694,77
123,"develop mechanism for school permance",57695,"11.8. acompanhar, com apoio da União, programas de assistência estudantil, visando garantir as condições para permanência dos(as) estudantes e a conclusão de cursos de  educação profissional técnica de nível médio, a partir do terceiro ano de vigência do PEE-MS;  ",57959,77
112,"social equality/assistence program",57960,"11.9. adotar políticas afirmativas, pautadas em estudos e pesquisas, que identifiquem as desigualdades étnico-raciais e regionais e que viabilizem o acesso e a permanência dos(as) estudantes da educação profissional técnica de nível médio, a contar do segundo ano de vigência do 
	PEE-MS; 	  ",58252,77
119,"meet education demand",58253,"11.10. utilizar os dados da educação profissional técnica de nível médio, inseridos no sistema nacional de informação profissional, do MEC, para articular a oferta de formação das instituições especializadas em educação profissional aos dados do mercado de trabalho e a consultas promovidas em entidades empresariais e de trabalhadores, a partir da vigência deste PEE. ",58622,77
33,"trainning courses",79154,"16.3. garantir formação continuada, presencial e/ou a distância, aos(às) profissionais de educação, oferecendo-lhes cursos de aperfeiçoamento, inclusive nas novas tecnologias da informação e da comunicação, na vigência do PEE-MS; ",79384,77
64,"hire teachers",79584,"16.5.  promover e garantir formação continuada de professores(as) concursados(as) e convocados(as) para atuarem no atendimento educacional especializado, a partir da vigência do PEE-MS;  ",79771,77
147,"promote teaching career",79385,"16.4. fomentar, em articulação com as IES, a ampliação da oferta de cursos de pós-graduação nas diferentes áreas do magistério, voltados para a prática educacional, a partir da vigência do PEE-MS;",79581,77
94,"assess literacy education",79950,"16.7. ampliar e efetivar, com apoio do governo federal, programa de composição de acervo de obras didáticas e paradidáticas e de literatura, e programa específico de acesso a bens culturais, incluindo obras e materiais produzidos em Libras e em braille, também em formato digital, sem prejuízo de outros, a serem disponibilizados para os(as) docentes da rede pública da educação básica, a partir da vigência deste PEE; ",80369,77
119,"meet education demand",58652,"12.1. articular com as IES públicas e privadas, respeitando as respectivas demandas de cada região, com vistas à ampliação de vagas na educação superior, de forma a elevar a taxa bruta de matrícula para 50% e a taxa líquida para 33% da população de 18 a 24 anos, assegurada a qualidade da oferta, expansão e permanência para, pelo menos, 40% das novas matrículas no segmento público, a partir da vigência deste PEE; ",59068,77
98,"assess education quality",58652,"12.1. articular com as IES públicas e privadas, respeitando as respectivas demandas de cada região, com vistas à ampliação de vagas na educação superior, de forma a elevar a taxa bruta de matrícula para 50% e a taxa líquida para 33% da população de 18 a 24 anos, assegurada a qualidade da oferta, expansão e permanência para, pelo menos, 40% das novas matrículas no segmento público, a partir da vigência deste PEE; ",59068,77
119,"meet education demand",59070,"2.2. articular e fortalecer políticas públicas para a expansão da oferta da educação a distância, junto à Universidade Aberta do Brasil (UAB) e Institutos Federais nos municípios do estado, de acordo com a sua especificidade; 
12.3. fortalecer políticas educacionais para oferta de cursos tecnológicos em instituições públicas sediadas em municípios de pequeno porte, a partir do segundo ano de vigência do PEE-MS; ",59485,77
108,"physical school infrastructure",59486,"12.4. articular e induzir a expansão e a otimização da capacidade instalada, da estrutura física e de recursos humanos das IES públicas e privadas, a partir da vigência deste PEE; ",59666,77
112,"social equality/assistence program",59909,"12.6. elaborar planejamento estratégico, em parceria com as IES, com vistas à interiorização da educação superior e à redução das assimetrias regionais do estado, com ênfase na expansão de vagas públicas e especial atenção à população na idade de referência, até o terceiro ano de vigência deste PEE; ",60210,77
11,"partnership with public institutions",60211,"12.7. elaborar, em parceria com o Fórum Estadual de Educação (FEEMS), diagnóstico situacional da educação superior, embasando planejamento e acompanhamento das ações previstas nesta meta, assegurando a divulgação dos dados e mantendo-os atualizados, a partir do segundo ano de vigência do PEE-MS; ",60508,77
52,"monitoring/reporting of schools actions",60509,"12.8. garantir que o Poder Público, indutor das políticas de educação do estado, disponibilize as informações do banco de dados do INEP, referentes à educação superior, presencial e a distância, a partir da vigência deste PEE;",60735,77
144,"promote student graduation",60737,"12.9. elaborar, em parceria com as IES, procedimentos para elevação gradual da taxa de conclusão média dos cursos de graduação nas universidades públicas para 90% e a oferta de, no mínimo, um terço das vagas em cursos noturnos, elevando a relação de estudantes por professor(a) para 18 nos cursos presenciais, implantando mecanismos de flexibilização das formas de ingresso e de mecanismos de permanência nos cursos de graduação e implementando ferramentas de monitoramento da evasão e reprovação, a partir do segundo ano de vigência do PEE-MS; ",61282,77
119,"meet education demand",61283,"12.10. articular, com as IES públicas, a implementação da oferta de educação superior, prioritariamente para a formação de professores(as) para a educação básica, sobretudo nas áreas com déficit de profissionais em áreas específicas; ",61517,77
112,"social equality/assistence program",61518,"12.11. estabelecer políticas de redução de desigualdades étnico-raciais e de ampliação de taxas de acesso e permanência na educação superior de estudantes egressos da escola pública, afrodescendentes, povos do campo, povos das águas, indígenas e de estudantes com deficiência, transtornos globais do desenvolvimento e altas habilidades ou superdotação, de modo a apoiar seu sucesso acadêmico, por meio de programas específicos que abranjam instituições públicas e privadas, incluindo articulação com agências de fomento e ou instituições financiadoras, a partir da vigência do PEE-MS; ",62103,77
112,"social equality/assistence program",62104,"12.12. articular, com as IES públicas, a criação de curso de pedagogia bilíngue para atendimento de surdos e de indígenas, a partir da vigência deste PEE-MS; ",62262,77
112,"social equality/assistence program",62718,"12.15. avaliar a condição dos grupos historicamente desfavorecidos no ingresso à educação superior para estabelecer estratégias de inclusão, considerando o acesso e a permanência, por meio de implantação e ou implementação de políticas afirmativas;  ",62968,77
108,"physical school infrastructure",62969,"12.16. acompanhar e avaliar as condições de acessibilidade arquitetônica, comunicacional e tecnologia assistiva das IES, de forma a garantir as determinações estabelecidas na legislação, a partir da vigência do PEE-MS; ",63188,77
147,"promote teaching career",77913,"15.15. garantir, até 2020, que todos(as) os(as) professores(as) de ensino médio possuam formação específica de nível superior, obtida em curso de licenciatura plena nas áreas de conhecimento em que atuam;  
15.16. incluir, em articulação com as IES públicas e privadas, nos currículos de formação profissional de nível médio e superior, conhecimentos sobre educação das pessoas com deficiência, transtornos globais do desenvolvimento e altas habilidades/superdotação, na perspectiva da inclusão  social.  ",78418,77
147,"promote teaching career",77633,"15.14. garantir, por meio de regime de colaboração entre União, estados e municípios, que, até 2020,100% dos(as) professores(as) de educação infantil e de ensino fundamental  tenham formação específica de nível superior, de licenciatura plena e em sua área de concurso/atuação;  ",77912,77
133,"promote second language education",77018,"15.12. incentivar a participação em programa nacional de concessão de bolsas de estudos de professores(as) de idiomas das escolas públicas de educação básica, para que realizem estudos de imersão e aperfeiçoamento nos países que tenham como idioma nativo as línguas que lecionem, na vigência do PEE-MS; ",77321,77
119,"meet education demand",76543,"15.10. implementar a oferta de cursos técnicos de nível médio e tecnológicos de nível superior destinados à formação, nas respectivas áreas de atuação, dos(as) profissionais da educação de outros segmentos que não os do magistério, a partir da vigência do PEE-MS; ",76807,77
33,"trainning courses",76808,"15.11. participar, em regime de colaboração entre os entes federados, da construção da política  nacional de formação continuada para os profissionais da educação de outros segmentos que não os do magistério; ",77017,77
147,"promote teaching career",76172,"15.9. implantar e implementar, junto às IES públicas, cursos e programas especiais para assegurar formação específica na educação superior, nas respectivas áreas de atuação, aos docentes com formação de nível médio na modalidade normal, não licenciados ou licenciados em área diversa daquela de atuação do docente, em efetivo exercício, a partir da vigência do PEE-MS;  ",76542,77
119,"meet education demand",73947,"15.1. realizar diagnóstico anual das necessidades de formação de profissionais da educação para que as instituições públicas de educação superior atendam a demanda existente nas escolas, na vigência do PEE-MS;  
15.2. garantir aos profissionais da educação básica a oferta de vagas e o acesso aos cursos de licenciatura e pós-graduação nas IES públicas, bem como condições de permanência, na vigência do PEE-MS;  ",74360,77
131,"promote extracurricular activities",74361,"15.3. fortalecer as parcerias entre as instituições públicas e privadas de educação básica e os cursos de licenciatura, para que os(as) acadêmicos(as) realizem atividades complementares, atividades de extensão e estágios nas escolas, visando ao aprimoramento da formação dos profissionais que atuarão no magistério da educação básica;  ",74697,77
112,"social equality/assistence program",74941,"15.5. diagnosticar demandas e desenvolver programas específicos para formação de profissionais da educação para atuação nas escolas do campo, povos das águas, população fronteiriça, comunidades indígenas e quilombolas e para a educação especial, a partir do primeiro ano de vigência deste PEE; ",75235,77
128,"reestructuring learning content",75236,"15.6. promover, com as IES públicas que oferecem cursos de licenciatura, a implementação  do currículo desses cursos e estimular a renovação pedagógica, assegurando o foco no aprendizado do(a) estudante, com uma  carga horária que assegure a  formação geral e específica, em articulação com o currículo da educação básica, e incorporando as modernas tecnologias de informação e comunicação, a partir do segundo ano de vigência deste PEE-MS; ",75677,77
130,"promote STEAM courses",64075,"12.20. articular, com as agências fomentadoras e financiadoras de pesquisa, o mapeamento da demanda de formação de pessoal de nível superior, destacadamente no que se refere à formação nas áreas de ciências e matemática, considerando as necessidades do desenvolvimento regional e nacional, a inovação tecnológica e a melhoria da qualidade da educação básica, a partir da vigência deste PEE ",64465,77
117,"provide financial resources",65319,"12.24. divulgar o Fundo de Financiamento ao Estudante da Educação Superior (FIES) em todos os programas de assistência estudantil das universidades públicas e privadas do estado e nas escolas de ensino médio, na vigência do PEE-MS; ",65551,77
86,"use of tech in pedag practices",64743,"12.22. implementar, em articulação com o MEC, medidas de utilização do Sistema de Seleção Unificada (SISU), como processo seletivo de acesso aos cursos superiores, com vistas a: avaliar sistematicamente esse processo; e b) considerar, para essa implantação, as necessidades específicas das pessoas com deficiência, transtornos globais do desenvolvimento e altas habilidades ou superdotação; ",65134,77
86,"use of tech in pedag practices",65552,"12.25. organizar e viabilizar, em parceria com o governo federal, programa de ampliação de espaços adequados para laboratórios específicos de pesquisa e inovação tecnológica nas IES públicas e privadas, bem como reposição de equipamentos e instrumentos, a partir da vigência do PEE-MS. ",65838,77
86,"use of tech in pedag practices",64466,"12.21. estimular a implantação, nas IES, de acervo digital bibliográfico e recursos tecnológicos, considerando as necessidades específicas das pessoas com deficiência, transtornos globais do desenvolvimento e altas habilidades ou superdotação, a partir da vigência deste PEE; ",64742,77
117,"provide financial resources",68866,"14.1 	articular com as agências oficiais de fomento a expansão do financiamento da pós-graduação stricto sensu,  com vistas a ampliar, no mínimo em 30% o número atual de vagas, nas diversas áreas de conhecimento, a partir da vigência do PEE-MS; ",69111,77
86,"use of tech in pedag practices",69315,"14.3 estimular, nas IES, a utilização de metodologias, recursos e tecnologias de educação a distância, em cursos de pós-graduação stricto sensu, garantida inclusive para as pessoas com deficiência, na vigência do PEE-MS; ",69536,77
11,"partnership with public institutions",70953,"14.11 implantar, com suporte da Fundação de Apoio ao Desenvolvimento do Ensino, Ciência e Tecnologia do Estado de Mato Grosso do Sul (FUNDECT), programas para o fortalecimento das redes e grupos de pesquisa e de projetos para internacionalização das pesquisas e pesquisadores do estado, até o terceiro ano de vigência do PEE-MS; ",71282,77
7,"partnership with international agencies",71283,"14.12 estabelecer políticas de promoção e financiamento de intercâmbio científico e tecnológico, nacional e internacional, entre as instituições de ensino, pesquisa e extensão do estado com as demais instituições brasileiras e estrangeiras, na vigência do PEE-MS; ",71547,77
117,"provide financial resources",71548,"14.13 ampliar e facilitar o acesso aos recursos destinados à FUNDECT, conforme previsto na legislação, em 1% do orçamento do estado, visando  melhorar os investimentos em pesquisas com foco em desenvolvimento e estímulo à inovação, bem como incrementar a formação de recursos humanos para a inovação, de modo a buscar o aumento da competitividade das empresas de base tecnológica, na vigência do PEE-MS; ",71952,77
68,"partnership with private institutions",72467,"14.16 estimular a cooperação científica com empresas, IES e ICTs, com vistas à ampliação qualitativa e quantitativa do desempenho científico e tecnológico do estado, na vigência do PEE-MS; ",72656,77
148,"simplify bureacreatic process",73717,"14.21 implantar política de desburocratização e isenção dos processos de registro de patentes e de inovação, na vigência do PEE-MS. ",73849,77
108,"physical school infrastructure",72657,"14.17 articular, com os órgãos de fomento, a  implantação de um programa de reestruturação das condições de pesquisa das IES, em parceria com a FUNDECT, visando aumentar os recursos do Pró-Equipamentos (Capes) e do CT-Infra (FINEP), atualmente disponibilizados para os cursos de pós-graduação já implantados, e melhorar a infraestrutura física, os equipamentos e os recursos humanos nas IES públicas, na vigência do PEE-MS; ",73081,77
148,"simplify bureacreatic process",73336,"14.19 estimular a pesquisa aplicada, no âmbito das IES, de modo a incrementar a inovação, a produção e o registro de patentes, na vigência do PEE-MS; ",73486,77
117,"provide financial resources",73487,"14.20 ampliar os investimentos para pesquisa, por meio da FUNDECT, empresas e/ou outros órgãos de fomento, destinados às IES públicas do estado, estimulando a criação de centros tecnológicos e de inovação, na vigência do PEE-MS; ",73716,77
117,"provide financial resources",69537,"14.4 apoiar a expansão do financiamento estudantil por meio do FIES à pós-graduação stricto sensu; ",69636,77
112,"social equality/assistence program",69637,"14.5 estimular a criação de mecanismos que favoreçam o acesso das populações do campo, das comunidades indígenas e quilombolas, povos das águas, populações privadas de liberdade e pessoas com deficiência a programas de mestrado e doutorado, de forma a reduzir as desigualdades étnico-raciais e regionais; ",69942,77
130,"promote STEAM courses",70470,"14.9 articular políticas de estímulo à participação de mulheres nos cursos de pós-graduação stricto sensu, em particular naqueles ligados às áreas de Engenharia, Matemática, Física, Química, Informática, e outros no campo das ciências, na vigência do PEE-MS;  ",70730,77
112,"social equality/assistence program",70262,"14.8 estimular a expansão de programa de acervo digital de referências bibliográficas para os cursos de pós-graduação, assegurada a acessibilidade às pessoas com deficiência, a partir da vigência do PEE-MS; ",70469,77
119,"meet education demand",69943,"14.6 apoiar e articular a criação de programas de pós-graduação stricto sensu em rede na Região Centro-Oeste, considerando as especificidades locais e a interiorização das IES; 
14.7 estimular a oferta de programas de pós-graduação stricto sensu em instituições de educação superior localizadas no interior do estado; ",70261,77
98,"assess education quality",66572,"13.5 promover a melhoria da qualidade dos cursos de pedagogia e licenciaturas, por meio da aplicação de instrumento próprio de avaliação, integrando-os às demandas e necessidades da educação básica, de modo a assegurar aos(às) graduandos(as) a aquisição das qualificações necessárias para conduzir o processo pedagógico de seus(suas) futuros(as) alunos(as), combinando formação geral e específica com a prática didática, com inserção de conhecimentos sobre as relações étnico-raciais, a diversidade e as necessidades das pessoas com deficiência, a partir da vigência do PEE-MS; ",67150,77
140,"participation in nacional assessment",65866,"13.1 participar, por meio de regime de colaboração, do aperfeiçoamento do Sistema Nacional de Avaliação de Educação Superior (SINAES); 
13.2 	estimular a participação de estudantes no Exame Nacional de Desempenho de Estudantes (ENADE); 
13.3 colaborar para a ampliação da oferta do ENADE, de modo que sejam avaliados 100% dos estudantes e das áreas de formação; 
13.4 garantir processo contínuo de autoavaliação das instituições de educação superior, com vistas à participação das comissões próprias de avaliação, bem como a aplicação de instrumentos de avaliação que orientem as dimensões a serem fortalecidas, destacando-se a qualificação e a dedicação do corpo docente, a partir da vigência do PEE-MS; ",66571,77
119,"meet education demand",67151,"13.6 articular, com as escolas públicas e privadas, o acesso do(a) acadêmico(a) de cursos de licenciaturas para a realização de estágio curricular supervisionado; 
13.7 	estimular a criação de escolas de aplicação nas Unidades das IES que tiverem cursos de licenciaturas; ",67423,77
98,"assess education quality",67424,"13.8 fomentar a realização de pesquisa institucionalizada, articulada a programas de pósgraduação stricto sensu, visando elevar o padrão de qualidade das IES, a partir da vigência do PEEMS; ",67614,77
140,"participation in nacional assessment",67615,"13.9 articular e apoiar a formação de consórcios de instituições públicas de educação superior, com vistas a potencializar a atuação regional, inclusive por meio de plano de desenvolvimento institucional integrado, proporcionando a ampliação de atividades de ensino, pesquisa e extensão; 
13.10 apoiar as IES com vistas a elevar a taxa de conclusão média dos cursos de graduação presenciais e a distância nas universidades públicas, de modo a atingir 90% e, nas instituições privadas, 75%, em 2020, e fomentar a melhoria dos resultados de aprendizagem, de modo que, em cinco anos, a partir da vigência do PEE-MS, pelo menos 60% dos estudantes apresentem desempenho positivo igual ou superior a 60% no ENADE e, no último ano de vigência, pelo menos 75% dos estudantes obtenham desempenho positivo igual ou superior a 75% nesse exame, em cada área de formação profissional;  ",68488,77
102,"school dropout/frequency of attendance",49088,"          Com isso, segundo o IPEA, as taxas líquidas de frequência escolar, nos anos de 2001 a 2011, aumentaram de 95,3% para 98,2%, no grupo etário de 6 a 14 anos e, mais notadamente, de 81,1% para 83,7%, no grupo de 15 a 17 anos. Dessa forma, consolida-se uma tendência à universalização do acesso ao ensino básico, tanto por haver maior fluxo de conclusões no ensino fundamental, como pelo fato de os concluintes encontrarem mais possibilidade de acesso ao ensino médio. ",49563,76
102,"school dropout/frequency of attendance",998,"1.5 garantir que, ao final da vigência deste PEE, seja inferior a 10% a diferença entre as taxas de frequência na educação infantil das crianças de até 3 anos oriundas do quinto de renda familiar per capita mais elevado e as do quinto de renda familiar per capita mais baixo; ",1274,77
90,"promote democratic/public participation",96330,"Os princípios da gestão democrática são estabelecidos no art. 37 dessa mesma Lei, e o 
art. 38 enfatiza sua efetivação mediante a participação da comunidade escolar na elaboração do Plano Estadual de Educação, da proposta pedagógica e do regimento escolar dos estabelecimentos de ensino, bem como na avaliação da aprendizagem dos educandos, dos profissionais da educação e da escola e na indicação dos diretores das escolas públicas, que deverá ser realizada mediante processo eletivo, com voto proporcional e secreto.  
Em 2006, a Lei n.º 3.244, em seu art. 5º, incisos I, II e III, estabelece que a autonomia da 
gestão administrativa de ensino será realizada mediante escolha do diretor e do diretor adjunto pela comunidade escolar, por meio de voto direto, secreto e proporcional, e escolha de representantes de todos os segmentos que compõem a comunidade escolar para integrar o colegiado da escola. ",97235,76
90,"promote democratic/public participation",59667,"12.5. restituir a autonomia financeira e administrativa da Universidade Estadual de Mato Grosso do Sul, visando à expansão e otimização da sua capacidade instalada, da estrutura física e de recursos humanos, a partir da vigência deste PEE;",59906,77
147,"promote teaching career",4360,"Meta 17: valorizar os(as) profissionais do magistério das redes públicas de educação básica de forma a equiparar seu rendimento médio ao dos(as) demais profissionais com escolaridade equivalente, até o final do sexto ano de vigência deste PEE. ",4604,75
147,"promote teaching career",74698,"15.4. criar, em ambiente virtual de aprendizagem, um banco de cursos de formação continuada, de forma que os profissionais da educação possam se capacitar constantemente, em cursos a distância, a partir do primeiro ano de vigência deste PEE; ",74940,77
90,"promote democratic/public participation",97907,"20.27. criar mecanismos que incentivem a população a participar de discussões, por meio de audiências públicas com a sociedade organizada, sobre as receitas financeiras educacionais, por ocasião da aprovação dos planos orçamentários, de forma que os secretários de educação, estadual e municipais, no âmbito de suas jurisdições, juntamente com a Assembleia Legislativa e/ou Câmara Municipal, demonstrem os recursos educacionais advindos da esfera federal, dos impostos próprios estadual e municipal e alíquotas sociais e suas respectivas aplicações, a partir da vigência do PEEMS",98486,77
90,"promote democratic/public participation",557,"1.3 estabelecer, a partir do primeiro ano de vigência do PEE-MS, normas, procedimentos e prazos para definição de mecanismos de consulta pública da demanda por creche e de fiscalização do seu atendimento;  ",763,77
90,"promote democratic/public participation",10416,"3.2 participar, em regime de colaboração com os entes federados e ouvida a sociedade mediante consulta pública, da elaboração da proposta de direitos e objetivos de aprendizagem e desenvolvimento para os(as) estudantes de ensino médio, com vistas a garantir formação básica comum;",10696,77
90,"promote democratic/public participation",10895,"3.4 	realizar, em articulação com os órgãos competentes, busca ativa da população de 15 a 17 anos que se encontra fora da escola, a partir da vigência deste PEE;  ",11058,77
90,"promote democratic/public participation",15824,"4.1. acompanhar e participar, junto aos órgãos próprios, do cumprimento da meta 4 e das  estratégias do PNE e do PEE-MS, por meio de fóruns com representação de órgãos governamentais e não governamentais e de segmentos de estudantes, pais e professores(as), durante a vigência do PEE-MS;",16111,77
117,"provide financial resources",5320,"Ampliar o investimento público em educação pública de forma a atingir, no mínimo, o patamar de 7% do Produto Interno Bruto (PIB) do País no 5º ano de vigência deste PEE e, no mínimo, o equivalente a 10% do PIB ao final do decênio. ",5551,75
