"codeID","code","selfirst","selend","catID","catName","fileID","fileCatID","fileCat"
68,"partnership with private institutions",78743,79153,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
68,"partnership with private institutions",78743,79153,18,"vision",77,5,"Mato-Grosso-do-Sul"
68,"partnership with private institutions",78743,79153,9,"partnership",77,8,"Education State Plan"
68,"partnership with private institutions",78743,79153,15,"collaboration",77,8,"Education State Plan"
68,"partnership with private institutions",78743,79153,18,"vision",77,8,"Education State Plan"
112,"social/equality program",50036,50280,16,"promotion",77,1,"All five States"
112,"social/equality program",50036,50280,18,"vision",77,1,"All five States"
112,"social/equality program",50036,50280,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",50036,50280,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",50036,50280,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",50036,50280,18,"vision",77,8,"Education State Plan"
119,"meet ed-demand",50281,50544,12,"assess",77,1,"All five States"
119,"meet ed-demand",50281,50544,18,"vision",77,1,"All five States"
119,"meet ed-demand",50281,50544,12,"assess",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",50281,50544,18,"vision",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",50281,50544,12,"assess",77,8,"Education State Plan"
119,"meet ed-demand",50281,50544,18,"vision",77,8,"Education State Plan"
33,"trainning courses",50545,50679,8,"training",77,1,"All five States"
33,"trainning courses",50545,50679,13,"distribution",77,1,"All five States"
33,"trainning courses",50545,50679,17,"expertise",77,1,"All five States"
33,"trainning courses",50545,50679,8,"training",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",50545,50679,13,"distribution",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",50545,50679,17,"expertise",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",50545,50679,8,"training",77,8,"Education State Plan"
33,"trainning courses",50545,50679,13,"distribution",77,8,"Education State Plan"
33,"trainning courses",50545,50679,17,"expertise",77,8,"Education State Plan"
117,"financial resources",50680,50953,16,"promotion",77,1,"All five States"
117,"financial resources",50680,50953,18,"vision",77,1,"All five States"
117,"financial resources",50680,50953,16,"promotion",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",50680,50953,18,"vision",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",50680,50953,16,"promotion",77,8,"Education State Plan"
117,"financial resources",50680,50953,18,"vision",77,8,"Education State Plan"
68,"partnership with private institutions",50954,51297,9,"partnership",77,1,"All five States"
68,"partnership with private institutions",50954,51297,15,"collaboration",77,1,"All five States"
68,"partnership with private institutions",50954,51297,18,"vision",77,1,"All five States"
68,"partnership with private institutions",50954,51297,9,"partnership",77,5,"Mato-Grosso-do-Sul"
68,"partnership with private institutions",50954,51297,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
68,"partnership with private institutions",50954,51297,18,"vision",77,5,"Mato-Grosso-do-Sul"
68,"partnership with private institutions",50954,51297,9,"partnership",77,8,"Education State Plan"
68,"partnership with private institutions",50954,51297,15,"collaboration",77,8,"Education State Plan"
68,"partnership with private institutions",50954,51297,18,"vision",77,8,"Education State Plan"
11,"partnership with public institutions",50954,51297,9,"partnership",77,1,"All five States"
11,"partnership with public institutions",50954,51297,15,"collaboration",77,1,"All five States"
11,"partnership with public institutions",50954,51297,18,"vision",77,1,"All five States"
11,"partnership with public institutions",50954,51297,9,"partnership",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",50954,51297,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",50954,51297,18,"vision",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",50954,51297,9,"partnership",77,8,"Education State Plan"
11,"partnership with public institutions",50954,51297,15,"collaboration",77,8,"Education State Plan"
11,"partnership with public institutions",50954,51297,18,"vision",77,8,"Education State Plan"
119,"meet ed-demand",51494,51656,12,"assess",77,1,"All five States"
119,"meet ed-demand",51494,51656,18,"vision",77,1,"All five States"
119,"meet ed-demand",51494,51656,12,"assess",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",51494,51656,18,"vision",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",51494,51656,12,"assess",77,8,"Education State Plan"
119,"meet ed-demand",51494,51656,18,"vision",77,8,"Education State Plan"
50,"external assessments",51657,51811,12,"assess",77,1,"All five States"
50,"external assessments",51657,51811,15,"collaboration",77,1,"All five States"
50,"external assessments",51657,51811,18,"vision",77,1,"All five States"
50,"external assessments",51657,51811,12,"assess",77,5,"Mato-Grosso-do-Sul"
50,"external assessments",51657,51811,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
50,"external assessments",51657,51811,18,"vision",77,5,"Mato-Grosso-do-Sul"
50,"external assessments",51657,51811,12,"assess",77,8,"Education State Plan"
50,"external assessments",51657,51811,15,"collaboration",77,8,"Education State Plan"
50,"external assessments",51657,51811,18,"vision",77,8,"Education State Plan"
143,"quality parameters",51812,51982,12,"assess",77,1,"All five States"
143,"quality parameters",51812,51982,18,"vision",77,1,"All five States"
143,"quality parameters",51812,51982,12,"assess",77,5,"Mato-Grosso-do-Sul"
143,"quality parameters",51812,51982,18,"vision",77,5,"Mato-Grosso-do-Sul"
143,"quality parameters",51812,51982,12,"assess",77,8,"Education State Plan"
143,"quality parameters",51812,51982,18,"vision",77,8,"Education State Plan"
123,"mechanism for school permance",51983,52130,14,"development",77,1,"All five States"
123,"mechanism for school permance",51983,52130,16,"promotion",77,1,"All five States"
123,"mechanism for school permance",51983,52130,18,"vision",77,1,"All five States"
123,"mechanism for school permance",51983,52130,14,"development",77,5,"Mato-Grosso-do-Sul"
123,"mechanism for school permance",51983,52130,16,"promotion",77,5,"Mato-Grosso-do-Sul"
123,"mechanism for school permance",51983,52130,18,"vision",77,5,"Mato-Grosso-do-Sul"
123,"mechanism for school permance",51983,52130,14,"development",77,8,"Education State Plan"
123,"mechanism for school permance",51983,52130,16,"promotion",77,8,"Education State Plan"
123,"mechanism for school permance",51983,52130,18,"vision",77,8,"Education State Plan"
128,"reestructuring learning content",52448,52728,18,"vision",77,1,"All five States"
128,"reestructuring learning content",52448,52728,19,"material",77,1,"All five States"
128,"reestructuring learning content",52448,52728,18,"vision",77,5,"Mato-Grosso-do-Sul"
128,"reestructuring learning content",52448,52728,19,"material",77,5,"Mato-Grosso-do-Sul"
128,"reestructuring learning content",52448,52728,18,"vision",77,8,"Education State Plan"
128,"reestructuring learning content",52448,52728,19,"material",77,8,"Education State Plan"
98,"education quality",52131,52447,12,"assess",77,1,"All five States"
98,"education quality",52131,52447,18,"vision",77,1,"All five States"
98,"education quality",52131,52447,12,"assess",77,5,"Mato-Grosso-do-Sul"
98,"education quality",52131,52447,18,"vision",77,5,"Mato-Grosso-do-Sul"
98,"education quality",52131,52447,12,"assess",77,8,"Education State Plan"
98,"education quality",52131,52447,18,"vision",77,8,"Education State Plan"
144,"student graduation",52756,53045,16,"promotion",77,1,"All five States"
144,"student graduation",52756,53045,18,"vision",77,1,"All five States"
144,"student graduation",52756,53045,16,"promotion",77,5,"Mato-Grosso-do-Sul"
144,"student graduation",52756,53045,18,"vision",77,5,"Mato-Grosso-do-Sul"
144,"student graduation",52756,53045,16,"promotion",77,8,"Education State Plan"
144,"student graduation",52756,53045,18,"vision",77,8,"Education State Plan"
33,"trainning courses",53459,53802,8,"training",77,1,"All five States"
33,"trainning courses",53459,53802,13,"distribution",77,1,"All five States"
33,"trainning courses",53459,53802,17,"expertise",77,1,"All five States"
33,"trainning courses",53459,53802,8,"training",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",53459,53802,13,"distribution",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",53459,53802,17,"expertise",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",53459,53802,8,"training",77,8,"Education State Plan"
33,"trainning courses",53459,53802,13,"distribution",77,8,"Education State Plan"
33,"trainning courses",53459,53802,17,"expertise",77,8,"Education State Plan"
117,"financial resources",53803,54010,16,"promotion",77,1,"All five States"
117,"financial resources",53803,54010,18,"vision",77,1,"All five States"
117,"financial resources",53803,54010,16,"promotion",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",53803,54010,18,"vision",77,5,"Mato-Grosso-do-Sul"
117,"financial resources",53803,54010,16,"promotion",77,8,"Education State Plan"
117,"financial resources",53803,54010,18,"vision",77,8,"Education State Plan"
108,"physical school infrastructure",53803,54010,20,"infrastructure",77,1,"All five States"
108,"physical school infrastructure",53803,54010,20,"infrastructure",77,5,"Mato-Grosso-do-Sul"
108,"physical school infrastructure",53803,54010,20,"infrastructure",77,8,"Education State Plan"
119,"meet ed-demand",54011,54502,12,"assess",77,1,"All five States"
119,"meet ed-demand",54011,54502,18,"vision",77,1,"All five States"
119,"meet ed-demand",54011,54502,12,"assess",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",54011,54502,18,"vision",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",54011,54502,12,"assess",77,8,"Education State Plan"
119,"meet ed-demand",54011,54502,18,"vision",77,8,"Education State Plan"
128,"reestructuring learning content",54503,54874,18,"vision",77,1,"All five States"
128,"reestructuring learning content",54503,54874,19,"material",77,1,"All five States"
128,"reestructuring learning content",54503,54874,18,"vision",77,5,"Mato-Grosso-do-Sul"
128,"reestructuring learning content",54503,54874,19,"material",77,5,"Mato-Grosso-do-Sul"
128,"reestructuring learning content",54503,54874,18,"vision",77,8,"Education State Plan"
128,"reestructuring learning content",54503,54874,19,"material",77,8,"Education State Plan"
18,"learning contents",54875,55194,14,"development",77,1,"All five States"
18,"learning contents",54875,55194,19,"material",77,1,"All five States"
18,"learning contents",54875,55194,14,"development",77,5,"Mato-Grosso-do-Sul"
18,"learning contents",54875,55194,19,"material",77,5,"Mato-Grosso-do-Sul"
18,"learning contents",54875,55194,14,"development",77,8,"Education State Plan"
18,"learning contents",54875,55194,19,"material",77,8,"Education State Plan"
112,"social/equality program",55195,55558,16,"promotion",77,1,"All five States"
112,"social/equality program",55195,55558,18,"vision",77,1,"All five States"
112,"social/equality program",55195,55558,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",55195,55558,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",55195,55558,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",55195,55558,18,"vision",77,8,"Education State Plan"
11,"partnership with public institutions",55887,56101,9,"partnership",77,1,"All five States"
11,"partnership with public institutions",55887,56101,15,"collaboration",77,1,"All five States"
11,"partnership with public institutions",55887,56101,18,"vision",77,1,"All five States"
11,"partnership with public institutions",55887,56101,9,"partnership",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",55887,56101,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",55887,56101,18,"vision",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",55887,56101,9,"partnership",77,8,"Education State Plan"
11,"partnership with public institutions",55887,56101,15,"collaboration",77,8,"Education State Plan"
11,"partnership with public institutions",55887,56101,18,"vision",77,8,"Education State Plan"
119,"meet ed-demand",56102,56294,12,"assess",77,1,"All five States"
119,"meet ed-demand",56102,56294,18,"vision",77,1,"All five States"
119,"meet ed-demand",56102,56294,12,"assess",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",56102,56294,18,"vision",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",56102,56294,12,"assess",77,8,"Education State Plan"
119,"meet ed-demand",56102,56294,18,"vision",77,8,"Education State Plan"
90,"democratic/public participation",56295,56581,15,"collaboration",77,1,"All five States"
90,"democratic/public participation",56295,56581,16,"promotion",77,1,"All five States"
90,"democratic/public participation",56295,56581,18,"vision",77,1,"All five States"
90,"democratic/public participation",56295,56581,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",56295,56581,16,"promotion",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",56295,56581,18,"vision",77,5,"Mato-Grosso-do-Sul"
90,"democratic/public participation",56295,56581,15,"collaboration",77,8,"Education State Plan"
90,"democratic/public participation",56295,56581,16,"promotion",77,8,"Education State Plan"
90,"democratic/public participation",56295,56581,18,"vision",77,8,"Education State Plan"
143,"quality parameters",56919,57123,12,"assess",77,1,"All five States"
143,"quality parameters",56919,57123,18,"vision",77,1,"All five States"
143,"quality parameters",56919,57123,12,"assess",77,5,"Mato-Grosso-do-Sul"
143,"quality parameters",56919,57123,18,"vision",77,5,"Mato-Grosso-do-Sul"
143,"quality parameters",56919,57123,12,"assess",77,8,"Education State Plan"
143,"quality parameters",56919,57123,18,"vision",77,8,"Education State Plan"
112,"social/equality program",57124,57503,16,"promotion",77,1,"All five States"
112,"social/equality program",57124,57503,18,"vision",77,1,"All five States"
112,"social/equality program",57124,57503,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",57124,57503,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",57124,57503,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",57124,57503,18,"vision",77,8,"Education State Plan"
144,"student graduation",57504,57694,16,"promotion",77,1,"All five States"
144,"student graduation",57504,57694,18,"vision",77,1,"All five States"
144,"student graduation",57504,57694,16,"promotion",77,5,"Mato-Grosso-do-Sul"
144,"student graduation",57504,57694,18,"vision",77,5,"Mato-Grosso-do-Sul"
144,"student graduation",57504,57694,16,"promotion",77,8,"Education State Plan"
144,"student graduation",57504,57694,18,"vision",77,8,"Education State Plan"
123,"mechanism for school permance",57695,57959,14,"development",77,1,"All five States"
123,"mechanism for school permance",57695,57959,16,"promotion",77,1,"All five States"
123,"mechanism for school permance",57695,57959,18,"vision",77,1,"All five States"
123,"mechanism for school permance",57695,57959,14,"development",77,5,"Mato-Grosso-do-Sul"
123,"mechanism for school permance",57695,57959,16,"promotion",77,5,"Mato-Grosso-do-Sul"
123,"mechanism for school permance",57695,57959,18,"vision",77,5,"Mato-Grosso-do-Sul"
123,"mechanism for school permance",57695,57959,14,"development",77,8,"Education State Plan"
123,"mechanism for school permance",57695,57959,16,"promotion",77,8,"Education State Plan"
123,"mechanism for school permance",57695,57959,18,"vision",77,8,"Education State Plan"
112,"social/equality program",57960,58252,16,"promotion",77,1,"All five States"
112,"social/equality program",57960,58252,18,"vision",77,1,"All five States"
112,"social/equality program",57960,58252,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",57960,58252,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",57960,58252,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",57960,58252,18,"vision",77,8,"Education State Plan"
119,"meet ed-demand",58253,58622,12,"assess",77,1,"All five States"
119,"meet ed-demand",58253,58622,18,"vision",77,1,"All five States"
119,"meet ed-demand",58253,58622,12,"assess",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",58253,58622,18,"vision",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",58253,58622,12,"assess",77,8,"Education State Plan"
119,"meet ed-demand",58253,58622,18,"vision",77,8,"Education State Plan"
33,"trainning courses",79154,79384,8,"training",77,1,"All five States"
33,"trainning courses",79154,79384,13,"distribution",77,1,"All five States"
33,"trainning courses",79154,79384,17,"expertise",77,1,"All five States"
33,"trainning courses",79154,79384,8,"training",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",79154,79384,13,"distribution",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",79154,79384,17,"expertise",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",79154,79384,8,"training",77,8,"Education State Plan"
33,"trainning courses",79154,79384,13,"distribution",77,8,"Education State Plan"
33,"trainning courses",79154,79384,17,"expertise",77,8,"Education State Plan"
64,"hire teachers",79584,79771,17,"expertise",77,1,"All five States"
64,"hire teachers",79584,79771,17,"expertise",77,5,"Mato-Grosso-do-Sul"
64,"hire teachers",79584,79771,17,"expertise",77,8,"Education State Plan"
147,"teacher career",79385,79581,16,"promotion",77,1,"All five States"
147,"teacher career",79385,79581,17,"expertise",77,1,"All five States"
147,"teacher career",79385,79581,18,"vision",77,1,"All five States"
147,"teacher career",79385,79581,16,"promotion",77,5,"Mato-Grosso-do-Sul"
147,"teacher career",79385,79581,17,"expertise",77,5,"Mato-Grosso-do-Sul"
147,"teacher career",79385,79581,18,"vision",77,5,"Mato-Grosso-do-Sul"
147,"teacher career",79385,79581,16,"promotion",77,8,"Education State Plan"
147,"teacher career",79385,79581,17,"expertise",77,8,"Education State Plan"
147,"teacher career",79385,79581,18,"vision",77,8,"Education State Plan"
94,"literacy education",79950,80369,12,"assess",77,1,"All five States"
94,"literacy education",79950,80369,18,"vision",77,1,"All five States"
94,"literacy education",79950,80369,12,"assess",77,5,"Mato-Grosso-do-Sul"
94,"literacy education",79950,80369,18,"vision",77,5,"Mato-Grosso-do-Sul"
94,"literacy education",79950,80369,12,"assess",77,8,"Education State Plan"
94,"literacy education",79950,80369,18,"vision",77,8,"Education State Plan"
119,"meet ed-demand",58652,59068,12,"assess",77,1,"All five States"
119,"meet ed-demand",58652,59068,18,"vision",77,1,"All five States"
119,"meet ed-demand",58652,59068,12,"assess",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",58652,59068,18,"vision",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",58652,59068,12,"assess",77,8,"Education State Plan"
119,"meet ed-demand",58652,59068,18,"vision",77,8,"Education State Plan"
98,"education quality",58652,59068,12,"assess",77,1,"All five States"
98,"education quality",58652,59068,18,"vision",77,1,"All five States"
98,"education quality",58652,59068,12,"assess",77,5,"Mato-Grosso-do-Sul"
98,"education quality",58652,59068,18,"vision",77,5,"Mato-Grosso-do-Sul"
98,"education quality",58652,59068,12,"assess",77,8,"Education State Plan"
98,"education quality",58652,59068,18,"vision",77,8,"Education State Plan"
119,"meet ed-demand",59070,59485,12,"assess",77,1,"All five States"
119,"meet ed-demand",59070,59485,18,"vision",77,1,"All five States"
119,"meet ed-demand",59070,59485,12,"assess",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",59070,59485,18,"vision",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",59070,59485,12,"assess",77,8,"Education State Plan"
119,"meet ed-demand",59070,59485,18,"vision",77,8,"Education State Plan"
108,"physical school infrastructure",59486,59666,20,"infrastructure",77,1,"All five States"
108,"physical school infrastructure",59486,59666,20,"infrastructure",77,5,"Mato-Grosso-do-Sul"
108,"physical school infrastructure",59486,59666,20,"infrastructure",77,8,"Education State Plan"
112,"social/equality program",59909,60210,16,"promotion",77,1,"All five States"
112,"social/equality program",59909,60210,18,"vision",77,1,"All five States"
112,"social/equality program",59909,60210,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",59909,60210,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",59909,60210,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",59909,60210,18,"vision",77,8,"Education State Plan"
11,"partnership with public institutions",60211,60508,9,"partnership",77,1,"All five States"
11,"partnership with public institutions",60211,60508,15,"collaboration",77,1,"All five States"
11,"partnership with public institutions",60211,60508,18,"vision",77,1,"All five States"
11,"partnership with public institutions",60211,60508,9,"partnership",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",60211,60508,15,"collaboration",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",60211,60508,18,"vision",77,5,"Mato-Grosso-do-Sul"
11,"partnership with public institutions",60211,60508,9,"partnership",77,8,"Education State Plan"
11,"partnership with public institutions",60211,60508,15,"collaboration",77,8,"Education State Plan"
11,"partnership with public institutions",60211,60508,18,"vision",77,8,"Education State Plan"
52,"schools actions reports",60509,60735,12,"assess",77,1,"All five States"
52,"schools actions reports",60509,60735,18,"vision",77,1,"All five States"
52,"schools actions reports",60509,60735,12,"assess",77,5,"Mato-Grosso-do-Sul"
52,"schools actions reports",60509,60735,18,"vision",77,5,"Mato-Grosso-do-Sul"
52,"schools actions reports",60509,60735,12,"assess",77,8,"Education State Plan"
52,"schools actions reports",60509,60735,18,"vision",77,8,"Education State Plan"
144,"student graduation",60737,61282,16,"promotion",77,1,"All five States"
144,"student graduation",60737,61282,18,"vision",77,1,"All five States"
144,"student graduation",60737,61282,16,"promotion",77,5,"Mato-Grosso-do-Sul"
144,"student graduation",60737,61282,18,"vision",77,5,"Mato-Grosso-do-Sul"
144,"student graduation",60737,61282,16,"promotion",77,8,"Education State Plan"
144,"student graduation",60737,61282,18,"vision",77,8,"Education State Plan"
119,"meet ed-demand",61283,61517,12,"assess",77,1,"All five States"
119,"meet ed-demand",61283,61517,18,"vision",77,1,"All five States"
119,"meet ed-demand",61283,61517,12,"assess",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",61283,61517,18,"vision",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",61283,61517,12,"assess",77,8,"Education State Plan"
119,"meet ed-demand",61283,61517,18,"vision",77,8,"Education State Plan"
112,"social/equality program",61518,62103,16,"promotion",77,1,"All five States"
112,"social/equality program",61518,62103,18,"vision",77,1,"All five States"
112,"social/equality program",61518,62103,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",61518,62103,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",61518,62103,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",61518,62103,18,"vision",77,8,"Education State Plan"
112,"social/equality program",62104,62262,16,"promotion",77,1,"All five States"
112,"social/equality program",62104,62262,18,"vision",77,1,"All five States"
112,"social/equality program",62104,62262,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",62104,62262,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",62104,62262,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",62104,62262,18,"vision",77,8,"Education State Plan"
112,"social/equality program",62718,62968,16,"promotion",77,1,"All five States"
112,"social/equality program",62718,62968,18,"vision",77,1,"All five States"
112,"social/equality program",62718,62968,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",62718,62968,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",62718,62968,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",62718,62968,18,"vision",77,8,"Education State Plan"
108,"physical school infrastructure",62969,63188,20,"infrastructure",77,1,"All five States"
108,"physical school infrastructure",62969,63188,20,"infrastructure",77,5,"Mato-Grosso-do-Sul"
108,"physical school infrastructure",62969,63188,20,"infrastructure",77,8,"Education State Plan"
147,"teacher career",77913,78418,16,"promotion",77,1,"All five States"
147,"teacher career",77913,78418,17,"expertise",77,1,"All five States"
147,"teacher career",77913,78418,18,"vision",77,1,"All five States"
147,"teacher career",77913,78418,16,"promotion",77,5,"Mato-Grosso-do-Sul"
147,"teacher career",77913,78418,17,"expertise",77,5,"Mato-Grosso-do-Sul"
147,"teacher career",77913,78418,18,"vision",77,5,"Mato-Grosso-do-Sul"
147,"teacher career",77913,78418,16,"promotion",77,8,"Education State Plan"
147,"teacher career",77913,78418,17,"expertise",77,8,"Education State Plan"
147,"teacher career",77913,78418,18,"vision",77,8,"Education State Plan"
147,"teacher career",77633,77912,16,"promotion",77,1,"All five States"
147,"teacher career",77633,77912,17,"expertise",77,1,"All five States"
147,"teacher career",77633,77912,18,"vision",77,1,"All five States"
147,"teacher career",77633,77912,16,"promotion",77,5,"Mato-Grosso-do-Sul"
147,"teacher career",77633,77912,17,"expertise",77,5,"Mato-Grosso-do-Sul"
147,"teacher career",77633,77912,18,"vision",77,5,"Mato-Grosso-do-Sul"
147,"teacher career",77633,77912,16,"promotion",77,8,"Education State Plan"
147,"teacher career",77633,77912,17,"expertise",77,8,"Education State Plan"
147,"teacher career",77633,77912,18,"vision",77,8,"Education State Plan"
133,"L2 education",77018,77321,16,"promotion",77,1,"All five States"
133,"L2 education",77018,77321,17,"expertise",77,1,"All five States"
133,"L2 education",77018,77321,18,"vision",77,1,"All five States"
133,"L2 education",77018,77321,16,"promotion",77,5,"Mato-Grosso-do-Sul"
133,"L2 education",77018,77321,17,"expertise",77,5,"Mato-Grosso-do-Sul"
133,"L2 education",77018,77321,18,"vision",77,5,"Mato-Grosso-do-Sul"
133,"L2 education",77018,77321,16,"promotion",77,8,"Education State Plan"
133,"L2 education",77018,77321,17,"expertise",77,8,"Education State Plan"
133,"L2 education",77018,77321,18,"vision",77,8,"Education State Plan"
119,"meet ed-demand",76543,76807,12,"assess",77,1,"All five States"
119,"meet ed-demand",76543,76807,18,"vision",77,1,"All five States"
119,"meet ed-demand",76543,76807,12,"assess",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",76543,76807,18,"vision",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",76543,76807,12,"assess",77,8,"Education State Plan"
119,"meet ed-demand",76543,76807,18,"vision",77,8,"Education State Plan"
33,"trainning courses",76808,77017,8,"training",77,1,"All five States"
33,"trainning courses",76808,77017,13,"distribution",77,1,"All five States"
33,"trainning courses",76808,77017,17,"expertise",77,1,"All five States"
33,"trainning courses",76808,77017,8,"training",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",76808,77017,13,"distribution",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",76808,77017,17,"expertise",77,5,"Mato-Grosso-do-Sul"
33,"trainning courses",76808,77017,8,"training",77,8,"Education State Plan"
33,"trainning courses",76808,77017,13,"distribution",77,8,"Education State Plan"
33,"trainning courses",76808,77017,17,"expertise",77,8,"Education State Plan"
147,"teacher career",76172,76542,16,"promotion",77,1,"All five States"
147,"teacher career",76172,76542,17,"expertise",77,1,"All five States"
147,"teacher career",76172,76542,18,"vision",77,1,"All five States"
147,"teacher career",76172,76542,16,"promotion",77,5,"Mato-Grosso-do-Sul"
147,"teacher career",76172,76542,17,"expertise",77,5,"Mato-Grosso-do-Sul"
147,"teacher career",76172,76542,18,"vision",77,5,"Mato-Grosso-do-Sul"
147,"teacher career",76172,76542,16,"promotion",77,8,"Education State Plan"
147,"teacher career",76172,76542,17,"expertise",77,8,"Education State Plan"
147,"teacher career",76172,76542,18,"vision",77,8,"Education State Plan"
119,"meet ed-demand",73947,74360,12,"assess",77,1,"All five States"
119,"meet ed-demand",73947,74360,18,"vision",77,1,"All five States"
119,"meet ed-demand",73947,74360,12,"assess",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",73947,74360,18,"vision",77,5,"Mato-Grosso-do-Sul"
119,"meet ed-demand",73947,74360,12,"assess",77,8,"Education State Plan"
119,"meet ed-demand",73947,74360,18,"vision",77,8,"Education State Plan"
131,"extracurricular activities",74361,74697,16,"promotion",77,1,"All five States"
131,"extracurricular activities",74361,74697,19,"material",77,1,"All five States"
131,"extracurricular activities",74361,74697,16,"promotion",77,5,"Mato-Grosso-do-Sul"
131,"extracurricular activities",74361,74697,19,"material",77,5,"Mato-Grosso-do-Sul"
131,"extracurricular activities",74361,74697,16,"promotion",77,8,"Education State Plan"
131,"extracurricular activities",74361,74697,19,"material",77,8,"Education State Plan"
112,"social/equality program",74941,75235,16,"promotion",77,1,"All five States"
112,"social/equality program",74941,75235,18,"vision",77,1,"All five States"
112,"social/equality program",74941,75235,16,"promotion",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",74941,75235,18,"vision",77,5,"Mato-Grosso-do-Sul"
112,"social/equality program",74941,75235,16,"promotion",77,8,"Education State Plan"
112,"social/equality program",74941,75235,18,"vision",77,8,"Education State Plan"
128,"reestructuring learning content",75236,75677,18,"vision",77,1,"All five States"
128,"reestructuring learning content",75236,75677,19,"material",77,1,"All five States"
128,"reestructuring learning content",75236,75677,18,"vision",77,5,"Mato-Grosso-do-Sul"
128,"reestructuring learning content",75236,75677,19,"material",77,5,"Mato-Grosso-do-Sul"
